City_ID,City,Lat,Lon,Temp,Humidity,Cloudiness,Wind Speed,Country,Date
114,Khandyga,62.6667,135.6,-1.94,59,29,0.77,RU,2023-09-30 21:04:26
115,Chonchi,-42.6128,-73.8092,14.51,70,100,1.58,CL,2023-09-30 21:04:26
116,Kirensk,57.7853,108.1119,3.92,95,82,1.28,RU,2023-09-30 21:04:26
117,Coahuayana de Hidalgo,18.7,-103.6583,32.44,65,31,2.92,MX,2023-09-30 21:04:26
118,Quellón,-43.1167,-73.6167,10.33,76,100,1.59,CL,2023-09-30 21:04:26
119,Thompson,55.7435,-97.8558,8.09,87,100,4.63,CA,2023-09-30 21:00:01
120,Hamilton,39.1834,-84.5333,26.99,54,0,1.54,US,2023-09-30 21:02:22
121,Cidade Velha,14.9167,-23.6167,26.26,73,0,3.6,CV,2023-09-30 21:04:27
122,Kapaa,22.0752,-159.319,27.93,73,14,4.02,US,2023-09-30 21:01:54
123,Badger,64.8,-147.5333,5.36,55,0,4.12,US,2023-09-30 21:00:07
124,Laguna,38.421,-121.4238,21.04,58,75,3.09,US,2023-09-30 21:04:27
125,Anadyr,64.75,177.4833,-1.11,80,75,4.0,RU,2023-09-30 21:04:27
126,Ancud,-41.8697,-73.8203,9.57,77,100,5.06,CL,2023-09-30 21:04:27
127,Qaqortoq,60.7167,-46.0333,2.7,84,63,0.43,GL,2023-09-30 21:04:27
128,Haymana,39.4321,32.4973,16.57,67,100,1.64,TR,2023-09-30 21:04:27
129,Broome,42.2506,-75.833,22.4,71,20,4.12,US,2023-09-30 21:04:27
130,Port Elizabeth,-33.918,25.5701,13.51,79,1,1.79,ZA,2023-09-30 21:00:13
131,Pasuquin,18.3328,120.6177,26.97,94,20,1.54,PH,2023-09-30 21:04:28
132,Umm Kaddadah,13.6017,26.6876,31.69,41,97,7.89,SD,2023-09-30 21:04:28
133,Deqing,30.5448,119.9599,22.19,95,94,1.67,CN,2023-09-30 21:04:28
134,Kavieng,-2.5744,150.7967,27.32,77,97,1.53,PG,2023-09-30 21:04:28
135,Hamada,34.8833,132.0833,20.25,79,100,2.89,JP,2023-09-30 21:04:28
136,Khemisset,33.6667,-6.25,26.79,35,6,0.95,MA,2023-09-30 21:04:28
137,Minas de Marcona,-15.2119,-75.1103,19.38,63,17,4.04,PE,2023-09-30 21:04:28
138,Haiku-Pauwela,20.9219,-156.3051,29.82,58,20,10.8,US,2023-09-30 21:04:28
139,Sovetskaya Gavan',48.9723,140.2878,12.25,97,100,3.12,RU,2023-09-30 21:04:29
140,Enewetak,11.3474,162.3373,28.71,77,92,4.74,MH,2023-09-30 21:04:29
141,Nizhnevartovsk,60.9344,76.5531,-2.99,100,61,1.0,RU,2023-09-30 21:04:29
142,Hell-Ville,-13.4,48.2667,26.25,66,50,1.92,MG,2023-09-30 21:04:29
143,Bayjī,34.9311,43.487,26.38,30,3,2.01,IQ,2023-09-30 21:04:29
144,Pisco,-13.7,-76.2167,21.03,73,0,4.12,PE,2023-09-30 21:04:29
145,Vilyuchinsk,52.9306,158.4028,2.15,67,100,0.69,RU,2023-09-30 21:00:45
146,Flin Flon,54.7682,-101.865,9.91,87,100,3.6,CA,2023-09-30 21:04:29
147,Fort Stockton,30.894,-102.8793,31.76,39,0,7.72,US,2023-09-30 21:04:29
148,Vitória da Conquista,-14.8661,-40.8394,22.81,63,35,4.99,BR,2023-09-30 21:04:29
149,Muravlenko,63.7898,74.523,-0.19,75,100,5.22,RU,2023-09-30 21:04:30
150,Villa Emilio Carranza,19.9667,-96.6,30.07,65,23,3.83,MX,2023-09-30 21:04:30
151,Kitimat,54.0524,-128.6534,14.82,79,44,0.45,CA,2023-09-30 21:04:30
152,Kenora,49.8167,-94.4337,21.54,49,20,2.06,CA,2023-09-30 21:02:04
153,Lompoc,34.6391,-120.4579,17.64,65,75,5.81,US,2023-09-30 21:04:30
154,Lebu,-37.6167,-73.65,13.06,78,85,3.8,CL,2023-09-30 21:04:30
155,Owando,-0.4819,15.8999,22.88,94,100,1.34,CG,2023-09-30 21:04:30
156,Lodja,-3.4833,23.4333,22.29,88,36,1.17,CD,2023-09-30 21:04:30
157,Masterton,-40.9597,175.6575,11.05,61,84,1.95,NZ,2023-09-30 21:04:31
158,Toliara,-23.35,43.6667,22.93,73,24,2.35,MG,2023-09-30 21:01:42
159,San Carlos del Zulia,9.0,-71.9135,34.93,48,100,4.04,VE,2023-09-30 21:04:31
160,Klyuchi,52.2667,79.1667,9.87,82,100,2.31,RU,2023-09-30 21:00:47
161,Iskitim,54.6366,83.3045,1.41,84,36,3.94,RU,2023-09-30 21:04:31
162,Kupang,-10.1667,123.5833,22.32,94,25,2.06,ID,2023-09-30 21:04:31
163,Constanța,44.1833,28.65,19.38,59,6,4.81,RO,2023-09-30 21:04:31
164,Albany,42.6001,-73.9662,17.79,86,100,0.74,US,2023-09-30 21:03:00
165,Longyearbyen,78.2186,15.6401,-3.09,63,75,8.75,SJ,2023-09-30 21:04:31
166,Arteaga,18.4667,-102.4167,26.87,63,90,1.22,MX,2023-09-30 21:04:31
167,Rio Preto da Eva,-2.6994,-59.6997,39.63,21,99,1.04,BR,2023-09-30 21:04:32
168,Qaisumah,28.3112,46.1273,26.98,19,0,1.03,SA,2023-09-30 21:04:32
169,Moyale,3.5167,39.0584,24.9,49,57,7.38,KE,2023-09-30 21:04:32
170,Pizarro,4.9533,-77.366,28.81,74,94,3.4,CO,2023-09-30 21:04:32
171,Rongelap,11.1635,166.8941,28.55,77,100,4.9,MH,2023-09-30 21:01:26
172,Caleta de Carquín,-11.0925,-77.6267,20.3,80,100,4.1,PE,2023-09-30 21:04:32
173,Reggane,26.7158,0.1714,33.63,18,0,9.29,DZ,2023-09-30 21:04:32
174,La Paz,-16.5,-68.15,15.99,44,75,2.06,BO,2023-09-30 21:00:19
175,Port Lincoln,-34.7333,135.8667,12.46,76,0,3.79,AU,2023-09-30 21:03:20
176,Tazacorte,28.629,-17.9293,26.19,41,75,4.12,ES,2023-09-30 21:04:32
177,Puerto Armuelles,8.2833,-82.8667,27.27,85,93,2.24,PA,2023-09-30 21:04:32
178,Chakari,-18.0629,29.8925,24.8,40,52,3.09,ZW,2023-09-30 21:04:33
179,Lā‘ie,21.6477,-157.9253,29.26,71,43,4.92,US,2023-09-30 21:04:33
180,Pont Rouge,48.8833,-72.0825,19.06,65,76,1.45,CA,2023-09-30 21:04:33
181,Hinna,10.3043,11.4991,26.08,66,66,1.95,NG,2023-09-30 21:04:33
182,Ayvacık,39.6011,26.4047,17.02,70,60,2.55,TR,2023-09-30 21:04:33
183,Belmonte,-15.8631,-38.8828,23.74,80,28,4.59,BR,2023-09-30 21:04:33
184,San José del Cabo,23.0589,-109.6977,34.86,60,5,2.24,MX,2023-09-30 21:00:15
185,Plettenberg Bay,-34.0527,23.3716,12.04,82,28,4.22,ZA,2023-09-30 21:04:33
186,Kudahuvadhoo,2.6708,72.8944,27.78,77,100,3.87,MV,2023-09-30 21:04:33
187,Araguaína,-7.1911,-48.2072,35.02,28,80,2.44,BR,2023-09-30 21:01:45
188,La Passe,45.5549,-0.8967,19.46,71,2,3.24,FR,2023-09-30 21:04:34
189,Yeppoon,-23.1333,150.7333,17.88,57,38,5.83,AU,2023-09-30 21:04:34
190,El Calafate,-50.3408,-72.2768,9.41,51,94,2.98,AR,2023-09-30 21:04:34
191,Coquimbo,-29.9533,-71.3436,16.85,67,0,5.66,CL,2023-09-30 21:03:48
192,Arica,-18.475,-70.3042,20.13,68,0,5.66,CL,2023-09-30 21:04:34
193,Beira,-19.8436,34.8389,23.94,94,0,4.63,MZ,2023-09-30 21:04:34
194,Kirakira,-10.4544,161.9205,26.01,79,100,5.55,SB,2023-09-30 21:04:34
195,Afaahiti,-17.75,-149.2833,27.93,86,2,8.63,PF,2023-09-30 21:04:34
196,Xining,36.6167,101.7667,11.77,84,100,0.25,CN,2023-09-30 21:04:34
197,Penzance,50.1186,-5.5371,17.38,98,96,7.8,GB,2023-09-30 21:02:07
198,Pandan,14.0453,124.1694,27.19,86,100,3.97,PH,2023-09-30 21:04:35
199,Zaozërsk,69.4005,32.4476,7.31,95,100,3.2,RU,2023-09-30 21:04:35
200,Utrik,11.2278,169.8474,27.35,82,100,6.81,MH,2023-09-30 21:04:35
201,Fale old settlement,-9.3852,-171.2468,28.39,72,97,2.24,TK,2023-09-30 21:04:35
202,Saint-Joseph,-21.3667,55.6167,21.21,79,21,5.31,RE,2023-09-30 21:04:35
203,Burang,30.25,81.1667,4.85,78,59,1.79,CN,2023-09-30 21:04:35
204,Stanthorpe,-28.6667,151.95,13.01,84,0,1.46,AU,2023-09-30 21:04:35
205,Bamboo Flat,11.7,92.7167,25.05,94,100,1.03,IN,2023-09-30 21:04:35
206,Shohimardon,39.9839,71.8028,8.43,61,0,0.78,UZ,2023-09-30 21:02:15
