City_ID,City,Lat,Lon,Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Ratnagiri,16.9833,73.3,25.07,88,97,1.32,IN,2023-10-03 23:09:16
294,Dubbo,-32.25,148.6167,19.07,77,100,10.29,AU,2023-10-03 23:00:42
295,Alaca,40.1683,34.8425,9.31,89,5,1.89,TR,2023-10-03 23:09:16
296,Bolivar,37.6145,-93.4105,24.77,59,100,6.42,US,2023-10-03 23:09:16
297,Lorengau,-2.0226,147.2712,25.3,91,100,2.87,PG,2023-10-03 23:09:16
298,Nuuk,64.1835,-51.7216,4.34,75,75,3.09,GL,2023-10-03 23:08:30
299,Guerrero Negro,27.9769,-114.0611,22.96,58,45,5.29,MX,2023-10-03 23:09:16
300,Solsona,41.994,1.5171,18.69,90,82,0.31,ES,2023-10-03 23:09:16
301,Lā‘ie,21.6477,-157.9253,28.89,65,5,0.45,US,2023-10-03 23:09:16
302,Fort McMurray,56.7268,-111.381,14.73,54,100,4.12,CA,2023-10-03 23:06:02
303,Ubá,-21.12,-42.9428,23.88,89,45,2.09,BR,2023-10-03 23:08:51
304,Ventspils,57.3894,21.5606,14.96,94,100,6.69,LV,2023-10-03 23:09:17
305,Avarua,-21.2078,-159.775,24.03,73,75,8.23,CK,2023-10-03 23:09:17
306,Lompoc,34.6391,-120.4579,24.63,52,20,4.63,US,2023-10-03 23:04:23
307,Sosnogorsk,63.6023,53.8817,5.86,57,100,0.45,RU,2023-10-03 23:09:17
308,Machico,32.7,-16.7667,24.35,78,20,6.69,PT,2023-10-03 23:09:17
309,Iskateley,67.6803,53.1512,3.9,78,100,9.39,RU,2023-10-03 23:09:17
310,Aasiaat,68.7098,-52.8699,-7.39,65,18,2.78,GL,2023-10-03 23:09:17
311,Wagar,16.1525,36.2032,30.28,44,0,3.54,SD,2023-10-03 23:09:17
312,Kralendijk,12.15,-68.2667,30.99,79,0,6.17,BQ,2023-10-03 23:09:18
313,Prince Rupert,54.3161,-130.3201,11.94,96,100,12.86,CA,2023-10-03 23:06:38
314,Banda Aceh,5.5577,95.3222,26.35,81,100,2.09,ID,2023-10-03 23:09:18
315,Belmonte,-15.8631,-38.8828,24.97,77,93,6.01,BR,2023-10-03 23:09:18
316,Barra de Santo Antônio,-9.4047,-35.5072,23.6,78,3,4.78,BR,2023-10-03 23:09:18
317,Garissa,-0.4536,39.6401,24.63,76,52,7.37,KE,2023-10-03 23:09:18
318,Kiunga,-6.1219,141.2906,23.32,99,100,0.94,PG,2023-10-03 23:09:18
319,Mampong,7.0627,-1.4001,21.66,98,100,2.49,GH,2023-10-03 23:09:18
320,Waliso,8.5333,37.9833,14.84,65,51,3.27,ET,2023-10-03 23:09:18
321,Kolonia Town,6.964,158.206,29.06,84,100,2.06,FM,2023-10-03 23:09:18
322,Bo`ka,40.8108,69.1986,15.79,25,6,1.56,UZ,2023-10-03 23:09:19
323,Paramonga,-10.6667,-77.8333,18.99,89,91,4.39,PE,2023-10-03 23:09:19
324,Amga,60.8953,131.9608,1.66,86,100,2.68,RU,2023-10-03 23:09:19
325,San Andrés,12.5847,-81.7006,29.01,84,40,1.54,CO,2023-10-03 23:08:49
326,Vallenar,-28.5708,-70.7581,15.88,47,43,1.61,CL,2023-10-03 23:09:19
327,Ulsteinvik,62.3432,5.8487,10.95,91,99,6.26,NO,2023-10-03 23:09:19
328,Ola,59.5833,151.2833,6.9,54,66,4.06,RU,2023-10-03 23:09:19
329,Aswān,24.0934,32.907,28.73,29,2,8.09,EG,2023-10-03 23:09:19
330,Santanyí,39.3546,3.1291,20.74,74,57,4.34,ES,2023-10-03 23:09:19
331,Sioux Center,43.0797,-96.1756,18.92,51,76,10.01,US,2023-10-03 23:09:19
332,Suwałki,54.1118,22.9309,18.08,68,99,7.48,PL,2023-10-03 23:09:20
333,Baxter,46.3433,-94.2867,23.95,64,40,2.06,US,2023-10-03 23:07:03
334,Anuradhapura,8.3565,80.4173,24.6,85,88,4.05,LK,2023-10-03 23:09:20
335,Okoneshnikovo,54.8377,75.0834,7.37,56,92,3.16,RU,2023-10-03 23:09:20
336,Basco,20.4487,121.9702,28.49,87,100,12.08,PH,2023-10-03 23:09:20
337,Hithadhoo,-0.6,73.0833,27.55,80,66,5.4,MV,2023-10-03 23:09:20
338,Orchard Homes,46.8633,-114.0484,13.57,77,75,0.45,US,2023-10-03 23:09:20
339,Tashtagol,52.7657,87.8894,5.29,87,1,0.89,RU,2023-10-03 23:09:20
340,Loíza,18.4313,-65.8802,27.64,86,75,3.6,PR,2023-10-03 23:09:20
341,Palo Santo,-25.5633,-59.3378,24.72,85,64,4.8,AR,2023-10-03 23:09:21
342,Homer,59.6425,-151.5483,8.87,49,0,5.66,US,2023-10-03 23:09:21
343,Karratha,-20.7377,116.8463,25.74,25,47,4.55,AU,2023-10-03 23:09:21
344,Yankton,42.8711,-97.3973,23.14,68,100,6.69,US,2023-10-03 23:08:04
345,Fairmont,39.4851,-80.1426,22.54,68,9,1.81,US,2023-10-03 23:09:21
346,Cidreira,-30.1811,-50.2056,17.35,85,100,6.74,BR,2023-10-03 23:09:21
347,La Leonesa,-27.0379,-58.7035,23.88,86,70,2.78,AR,2023-10-03 23:09:21
348,Tal'menka,53.8183,83.5677,4.31,84,0,1.77,RU,2023-10-03 23:09:21
349,Santo Antônio do Içá,-3.1022,-67.9397,30.36,43,92,0.94,BR,2023-10-03 23:09:22
350,Juneau,58.3019,-134.4197,10.77,76,75,3.09,US,2023-10-03 23:06:33
351,Tongouson,5.0214,120.1328,28.27,74,37,3.28,PH,2023-10-03 23:09:22
352,Tete,-16.1564,33.5867,22.56,50,0,4.03,MZ,2023-10-03 23:09:22
353,Tokār,18.4254,37.729,29.23,73,3,3.55,SD,2023-10-03 23:09:22
354,Conduaga,8.862,117.4893,26.36,81,98,2.04,PH,2023-10-03 23:09:22
355,Kasane,-17.8167,25.15,20.67,39,91,2.23,BW,2023-10-03 23:09:22
356,Sevastopol,44.6,33.5333,13.33,51,0,3.13,UA,2023-10-03 23:09:22
357,Kingscliff,-28.2667,153.5667,23.01,73,100,7.72,AU,2023-10-03 23:09:22
358,Canning,22.3189,88.6714,26.01,96,99,1.83,IN,2023-10-03 23:09:23
359,New Norfolk,-42.7826,147.0587,12.09,66,99,1.0,AU,2023-10-03 23:09:23
360,Kapaa,22.0752,-159.319,28.73,73,40,4.63,US,2023-10-03 23:09:23
361,Gadzhiyevo,69.2551,33.3362,3.25,80,100,1.39,RU,2023-10-03 23:09:23
362,Zamora,-4.0692,-78.9567,25.09,82,47,0.42,EC,2023-10-03 23:09:23
363,Nantucket,41.2835,-70.0995,15.72,88,0,4.63,US,2023-10-03 23:09:23
364,Kouroussa,10.65,-9.8833,21.92,94,98,1.56,GN,2023-10-03 23:09:23
365,Chardara,41.2547,67.9692,16.72,34,1,3.68,KZ,2023-10-03 23:09:23
366,Santiago de Cao,-7.9589,-79.2392,20.07,77,80,5.14,PE,2023-10-03 23:09:24
367,Fort William,56.8165,-5.1121,11.28,94,97,3.09,GB,2023-10-03 23:09:24
368,East London,-33.0153,27.9116,18.32,78,29,2.53,ZA,2023-10-03 23:09:24
369,Alice,27.7523,-98.0697,32.88,58,0,4.12,US,2023-10-03 23:09:24
370,Lázaro Cárdenas,17.9583,-102.2,29.63,71,89,3.38,MX,2023-10-03 23:07:54
371,Qom,34.6401,50.8764,22.97,36,85,3.72,IR,2023-10-03 23:09:24
372,Farafangana,-22.8167,47.8333,20.95,62,91,1.64,MG,2023-10-03 23:09:24
373,Ust-Nera,64.5667,143.2,-1.55,74,100,1.34,RU,2023-10-03 23:09:24
374,Ciamis,-7.3257,108.3534,22.35,93,98,0.4,ID,2023-10-03 23:09:24
375,Gabú,12.2833,-14.2167,24.99,94,100,2.08,GW,2023-10-03 23:09:25
376,Taza,34.25,-3.75,21.67,58,63,2.42,MA,2023-10-03 23:09:25
377,Bargaal,11.2864,51.0773,26.54,83,5,3.36,SO,2023-10-03 23:09:25
378,Bubaque,11.2833,-15.8333,27.98,80,100,4.12,GW,2023-10-03 23:09:25
379,Bayanaul,50.7889,75.6956,6.02,47,11,1.32,KZ,2023-10-03 23:09:25
380,Mahdia,35.5047,11.0622,21.97,69,0,2.6,TN,2023-10-03 23:09:25
381,Lázaro Cárdenas,17.9583,-102.2,29.63,71,89,3.38,MX,2023-10-03 23:07:09
382,Tezu,27.9167,96.1667,23.47,99,75,1.06,IN,2023-10-03 23:09:25
383,Bahādurganj,26.2667,87.8167,24.36,96,100,5.48,IN,2023-10-03 23:09:25
384,Tidjikja,18.5564,-11.4271,33.9,18,76,3.99,MR,2023-10-03 23:09:26
385,Laguna,38.421,-121.4238,28.77,29,0,3.09,US,2023-10-03 23:09:26
386,El Bauga,18.262,33.9081,31.75,24,0,4.38,SD,2023-10-03 23:09:26
387,North Bend,43.4065,-124.2243,16.63,82,100,7.72,US,2023-10-03 23:05:07
388,Muscat,23.6139,58.5922,30.01,50,3,0.4,OM,2023-10-03 23:06:10
389,Moyale,3.5167,39.0584,21.37,70,37,4.64,KE,2023-10-03 23:09:26
390,Antsiranana,-12.2787,49.2917,23.07,75,31,7.86,MG,2023-10-03 23:09:26
391,Doğubeyazıt,39.5469,44.0842,11.42,73,98,0.51,TR,2023-10-03 23:09:26
392,Sovetskoye,52.2861,85.4131,6.53,85,37,0.48,RU,2023-10-03 23:09:26
393,Sudak,44.85,34.9667,14.67,52,0,2.5,UA,2023-10-03 23:09:27
394,Glendale,33.5387,-112.186,30.29,21,0,2.68,US,2023-10-03 23:09:27
395,I-n-Salah,27.1935,2.4607,29.06,28,0,10.18,DZ,2023-10-03 23:09:27
396,Beau Vallon,-20.4189,57.6953,21.79,84,2,2.69,MU,2023-10-03 23:09:27
397,Qarqaraly,49.4058,75.4742,5.8,90,68,2.12,KZ,2023-10-03 23:09:27
398,Hanzhong,33.0728,107.0303,16.24,95,100,0.97,CN,2023-10-03 23:09:27
399,Hampton Bays,40.869,-72.5176,18.72,92,0,1.54,US,2023-10-03 23:09:27
400,Hammerfest,70.6634,23.6821,1.25,93,75,1.54,NO,2023-10-03 23:09:27
401,Nagqu Prefecture,31.5,92.0,1.76,84,4,2.24,CN,2023-10-03 23:09:28
402,Tennō,39.9,139.9667,18.15,64,99,2.64,JP,2023-10-03 23:09:28
403,Kovel,51.2153,24.7087,15.99,57,100,7.17,UA,2023-10-03 23:09:28
404,Taytay,14.5678,121.1394,27.19,92,75,3.09,PH,2023-10-03 23:05:18
405,Shitanjing,39.2342,106.3439,12.78,35,98,2.22,CN,2023-10-03 23:09:28
406,Tobol'sk,58.2,68.2667,13.11,77,100,3.58,RU,2023-10-03 23:04:34
407,Valley City,46.9233,-98.0032,24.29,50,0,7.72,US,2023-10-03 23:09:28
408,Revda,56.801,59.9303,10.28,90,100,3.49,RU,2023-10-03 23:09:28
409,Kulhudhuffushi,6.6221,73.07,26.96,84,100,7.25,MV,2023-10-03 23:09:29
410,Umm Hājar,13.2954,19.6966,25.15,78,95,9.64,TD,2023-10-03 23:09:29
411,Pisco,-13.7,-76.2167,19.03,82,0,7.2,PE,2023-10-03 23:09:29
412,Greymouth,-42.4667,171.2,8.26,85,58,1.6,NZ,2023-10-03 23:09:29
413,Lata,40.1629,-8.3327,17.73,85,97,0.57,PT,2023-10-03 23:09:29
414,Fort Bragg,35.139,-79.006,23.73,68,0,1.54,US,2023-10-03 23:09:29
415,Ebon,4.582,168.6964,29.29,70,81,3.33,MH,2023-10-03 23:09:29
416,Coronel Suárez,-37.4547,-61.9334,10.74,97,100,2.48,AR,2023-10-03 23:09:29
417,Pong,19.1493,100.2752,22.7,99,23,0.35,TH,2023-10-03 23:09:29
418,Aginskoye,51.1,114.53,-1.51,77,3,4.88,RU,2023-10-03 23:09:30
419,Port Saint John's,-31.6229,29.5448,19.44,82,0,5.15,ZA,2023-10-03 23:09:30
420,Huarmey,-10.0681,-78.1522,19.93,85,71,3.74,PE,2023-10-03 23:09:30
421,Mugia,43.1041,-9.2179,17.18,84,12,9.38,ES,2023-10-03 23:09:30
422,Okahandja,-21.9833,16.9167,26.03,29,91,2.1,NA,2023-10-03 23:09:30
423,Porto Murtinho,-21.6989,-57.8825,38.78,22,14,4.6,BR,2023-10-03 23:09:30
424,Vilyuysk,63.7553,121.6247,-4.44,80,11,2.24,RU,2023-10-03 23:09:31
425,Mamuju,-2.6748,118.8885,26.38,83,56,1.52,ID,2023-10-03 23:09:31
426,Deschutes River Woods,43.9915,-121.3584,17.37,52,100,1.79,US,2023-10-03 23:09:31
427,Giżycko,54.0381,21.7644,13.8,85,100,9.42,PL,2023-10-03 23:09:31
428,Murudeshwara,14.0943,74.4845,25.04,87,100,0.3,IN,2023-10-03 23:09:31
429,Ndjolé,-0.1783,10.7649,24.16,98,99,0.88,GA,2023-10-03 23:09:31
430,Navia,43.5354,-6.7194,16.8,94,100,2.52,ES,2023-10-03 23:09:31
431,Xilin Hot,43.9667,116.0333,4.56,34,44,4.01,CN,2023-10-03 23:09:31
432,Aleg,17.0481,-13.9209,34.61,24,12,5.93,MR,2023-10-03 23:09:31
433,Gersheim,49.15,7.2,9.5,94,0,2.06,DE,2023-10-03 23:09:32
434,San Antonio de Palé,-1.4014,5.6325,25.42,81,100,3.15,GQ,2023-10-03 23:09:32
435,Council Bluffs,41.2619,-95.8608,25.35,59,75,7.2,US,2023-10-03 23:07:31
436,Oriximiná,-1.7656,-55.8661,31.55,45,100,1.2,BR,2023-10-03 23:09:32
437,Oranjemund,-28.55,16.4333,15.16,80,0,2.3,NA,2023-10-03 23:09:32
438,Dvinskoy Bereznik,62.8551,42.7072,9.7,92,100,3.28,RU,2023-10-03 23:09:32
439,Orkney,-26.9802,26.6727,18.44,39,0,3.13,ZA,2023-10-03 23:09:32
440,Samsun Province,41.25,36.3333,12.42,88,40,2.06,TR,2023-10-03 23:09:33
441,Ladário,-19.0047,-57.6017,34.16,52,31,4.63,BR,2023-10-03 23:09:33
442,Inírida,3.8653,-67.9239,28.35,64,90,0.71,CO,2023-10-03 23:09:33
443,Erdenet,49.0333,104.0833,1.07,81,0,1.59,MN,2023-10-03 23:09:33
444,Iranduba,-3.2847,-60.1861,33.16,32,100,1.69,BR,2023-10-03 23:09:33
445,Marang,5.2056,103.2059,25.18,90,79,1.99,MY,2023-10-03 23:08:18
446,Mili,6.0815,171.735,28.51,78,69,3.49,MH,2023-10-03 23:09:33
447,Lerwick,60.1545,-1.1494,10.0,72,45,11.03,GB,2023-10-03 23:09:33
448,Caleta de Carquín,-11.0925,-77.6267,19.02,88,92,4.33,PE,2023-10-03 23:09:34
449,Plastun,44.7561,136.2939,12.22,67,100,1.79,RU,2023-10-03 23:09:34
450,Phan Rang-Thap Cham,11.5667,108.9833,24.8,90,22,1.13,VN,2023-10-03 23:09:34
451,Kindu,-2.95,25.95,22.77,81,75,0.51,CD,2023-10-03 23:09:34
452,Ware,51.8126,-0.0283,12.92,88,98,4.12,GB,2023-10-03 23:09:34
453,Khandyga,62.6667,135.6,4.73,96,100,1.49,RU,2023-10-03 23:09:34
454,Nieuw Amsterdam,5.8833,-55.0833,29.22,72,20,2.57,SR,2023-10-03 23:09:34
455,Nouadhibou,20.931,-17.0347,27.99,39,3,6.69,MR,2023-10-03 23:09:34
456,Chivilcoy,-34.8957,-60.0167,12.98,93,100,3.42,AR,2023-10-03 23:09:35
457,Fortuna,40.5982,-124.1573,15.16,93,100,5.66,US,2023-10-03 23:07:24
458,White River,-25.3318,31.0117,15.15,69,0,1.52,ZA,2023-10-03 23:09:35
459,Ozark,37.0209,-93.206,24.0,63,97,0.89,US,2023-10-03 23:09:35
460,Newman,37.3138,-121.0208,28.12,33,1,1.79,US,2023-10-03 23:09:35
461,Gouré,13.9835,10.2704,29.87,31,76,3.84,NE,2023-10-03 23:09:35
462,Andergrove,-21.0833,149.1833,24.8,72,11,1.03,AU,2023-10-03 23:09:35
463,Nayoro,44.3506,142.4578,13.0,82,100,1.45,JP,2023-10-03 23:09:35
464,Saacow,1.6279,42.4407,24.72,85,35,5.21,SO,2023-10-03 23:09:36
465,Totness,5.8833,-56.3167,28.03,82,91,7.05,SR,2023-10-03 23:09:36
466,Calama,-22.4667,-68.9333,17.7,28,4,3.5,CL,2023-10-03 23:09:36
467,Atasū,48.6814,71.6433,8.36,72,70,3.12,KZ,2023-10-03 23:09:36
468,Rémire-Montjoly,4.9167,-52.2667,28.02,83,20,2.06,GF,2023-10-03 23:09:36
469,Bengkulu,-3.8004,102.2655,22.59,94,100,1.63,ID,2023-10-03 23:09:36
470,Brak,27.5496,14.2714,23.81,36,0,6.4,LY,2023-10-03 23:09:36
471,Daru,-9.0763,143.2092,26.87,74,83,4.34,PG,2023-10-03 23:09:36
472,Rumonge,-3.9736,29.4386,24.24,42,30,1.08,BI,2023-10-03 23:09:36
473,Salacgrīva,57.7536,24.3581,16.38,84,100,9.71,LV,2023-10-03 23:09:37
474,Muravlenko,63.7898,74.523,1.11,71,26,2.85,RU,2023-10-03 23:09:37
475,Achalpur,21.2572,77.5086,22.59,74,72,3.22,IN,2023-10-03 23:09:37
476,Horta,38.5333,-28.6333,21.12,92,89,3.13,PT,2023-10-03 23:09:37
477,Acaraú,-2.8856,-40.12,25.75,79,56,8.46,BR,2023-10-03 23:09:37
478,Bassar,9.25,0.7833,21.88,95,100,1.0,TG,2023-10-03 23:09:37
479,Salahonda,2.1019,-78.7217,25.83,79,96,7.07,CO,2023-10-03 23:09:37
480,Bolkhov,53.4433,36.0044,10.4,70,81,5.21,RU,2023-10-03 23:09:37
481,Shakargarh,32.2623,75.1668,19.97,52,0,1.39,PK,2023-10-03 23:09:37
482,Sidrolândia,-20.9319,-54.9614,31.78,36,59,3.22,BR,2023-10-03 23:09:38
483,Hornell,42.3279,-77.6611,22.71,77,0,0.89,US,2023-10-03 23:06:33
484,Bismil,37.8486,40.6658,14.06,61,42,0.89,TR,2023-10-03 23:09:38
485,Khasab,26.1799,56.2477,30.68,51,3,0.57,OM,2023-10-03 23:09:38
486,Sabang,5.8933,95.3214,27.27,79,100,2.43,ID,2023-10-03 23:09:38
487,Horodnya,51.8909,31.5974,12.91,58,79,5.6,UA,2023-10-03 23:09:38
488,Sakakah,29.9697,40.2064,25.76,32,83,3.11,SA,2023-10-03 23:09:38
489,Dhidhdhoo,6.8833,73.1,27.38,83,100,7.39,MV,2023-10-03 23:09:38
490,Ennis,52.8436,-8.9864,10.96,93,75,3.6,IE,2023-10-03 23:06:47
491,Katrineholm,58.9959,16.2072,9.89,94,90,3.82,SE,2023-10-03 23:09:39
492,Port Alfred,-33.5906,26.891,16.77,92,44,4.05,ZA,2023-10-03 23:09:39
493,Mollendo,-17.0231,-72.0147,18.22,89,91,4.73,PE,2023-10-03 23:09:39
494,Colonel Hill,22.7667,-74.2167,28.7,71,100,5.94,BS,2023-10-03 23:09:39
495,Anthiyur,11.5833,77.6,24.12,80,41,0.63,IN,2023-10-03 23:09:39
496,Tucupita,9.0622,-62.051,29.28,70,100,3.2,VE,2023-10-03 23:09:39
497,Carnarvon,-24.8667,113.6333,18.05,39,0,8.45,AU,2023-10-03 23:09:39
498,Caldwell,43.6629,-116.6874,18.1,67,0,2.06,US,2023-10-03 23:09:39
499,Medicine Hat,50.0501,-110.6683,17.89,44,4,0.89,CA,2023-10-03 23:09:28
500,Tsiombe,-25.3,45.4833,16.53,69,0,2.59,MG,2023-10-03 23:07:21
501,Sonoita,31.85,-112.8333,29.75,19,0,4.04,MX,2023-10-03 23:09:40
502,Sabinas,27.85,-101.1167,34.43,39,21,5.89,MX,2023-10-03 23:09:40
503,Thurso,58.5927,-3.5259,9.14,81,59,8.35,GB,2023-10-03 23:09:40
504,Maragogi,-9.0122,-35.2225,24.61,74,5,4.16,BR,2023-10-03 23:09:40
505,Thames,-37.1333,175.5333,14.33,52,0,1.3,NZ,2023-10-03 23:09:40
506,Brookings,44.3114,-96.7984,22.37,71,0,9.26,US,2023-10-03 23:08:01
507,Puerto Carreño,6.189,-67.4859,26.64,81,100,2.27,CO,2023-10-03 23:09:40
508,Vila Velha,-20.3297,-40.2925,22.75,92,100,1.34,BR,2023-10-03 23:09:40
509,Lautoka,-17.6167,177.4667,24.92,61,75,2.06,FJ,2023-10-03 23:09:40
510,Rongelap,11.1635,166.8941,28.92,78,99,7.84,MH,2023-10-03 23:09:40
511,Padang,-0.9492,100.3543,24.79,89,100,1.7,ID,2023-10-03 23:09:41
512,Smithers,54.7804,-127.1743,8.51,89,100,1.08,CA,2023-10-03 23:09:41
513,Katabu,-4.9333,122.5167,25.99,80,44,1.59,ID,2023-10-03 23:09:41
514,Richards Bay,-28.783,32.0377,19.57,66,0,1.89,ZA,2023-10-03 23:09:41
515,Bria,6.5423,21.9863,21.65,91,100,0.12,CF,2023-10-03 23:09:41
516,Wuwei,37.9281,102.6414,14.59,60,100,1.43,CN,2023-10-03 23:09:41
517,Shaftesbury,51.0053,-2.1933,10.94,93,88,3.88,GB,2023-10-03 23:09:41
518,Hamilton,39.1834,-84.5333,26.78,54,0,2.57,US,2023-10-03 23:09:41
519,Sunrise Manor,36.2111,-115.0731,26.55,24,0,5.81,US,2023-10-03 23:09:41
520,Yabrūd,33.9674,36.6574,13.46,77,6,1.98,SY,2023-10-03 23:09:42
521,Happy Valley-Goose Bay,53.3168,-60.3315,4.81,57,61,2.94,CA,2023-10-03 23:09:42
522,Jaisalmer,26.9147,70.9181,27.45,44,0,5.51,IN,2023-10-03 23:09:42
523,Forster,-32.1667,152.5167,24.6,55,9,6.62,AU,2023-10-03 22:59:47
524,Selfoss,63.9331,-20.9971,6.69,87,100,3.65,IS,2023-10-03 23:09:42
525,Rouyn-Noranda,48.2398,-79.0288,21.1,57,7,2.36,CA,2023-10-03 23:09:42
526,Halba,34.5428,36.0797,19.95,71,0,0.36,LB,2023-10-03 23:09:42
527,Stutterheim,-32.5708,27.424,12.05,93,9,0.59,ZA,2023-10-03 23:09:42
528,Fernie,49.5,-115.0687,16.24,54,95,1.4,CA,2023-10-03 23:00:18
529,Sturgis,41.7992,-85.4192,26.25,49,0,2.06,US,2023-10-03 23:09:42
530,Riversdale,18.1659,-76.9642,27.27,88,96,0.09,JM,2023-10-03 23:09:43
531,Liski,50.9841,39.5155,9.07,70,36,1.76,RU,2023-10-03 23:09:43
532,Altamira,-3.2033,-52.2064,30.64,44,99,0.52,BR,2023-10-03 23:09:43
533,Inhambane,-23.865,35.3833,19.59,76,0,2.66,MZ,2023-10-03 23:09:43
534,Mont-Laurier,46.5501,-75.4993,19.79,71,7,1.88,CA,2023-10-03 23:09:43
535,Devils Lake,48.1128,-98.8651,22.87,56,0,3.6,US,2023-10-03 23:09:43
536,Mocajuba,-2.5842,-49.5072,31.28,52,85,3.76,BR,2023-10-03 23:09:43
537,Gewanē,10.1664,40.6453,29.68,31,27,2.65,ET,2023-10-03 23:09:43
538,Hotan,37.0997,79.9269,16.85,22,82,2.02,CN,2023-10-03 23:09:44
539,Bouaké,7.6895,-5.0218,22.28,96,100,2.72,CI,2023-10-03 23:09:44
540,Namsos,64.4662,11.4957,6.95,93,100,1.03,NO,2023-10-03 23:09:44
541,Lionel Town,17.8101,-77.2406,28.68,77,62,1.54,JM,2023-10-03 23:09:44
542,Palamós,41.8484,3.1291,23.1,37,100,5.81,ES,2023-10-03 23:09:44
543,Saint-Joseph,-21.3667,55.6167,21.21,89,90,6.49,RE,2023-10-03 23:09:44
544,Jijiga,9.35,42.8,18.58,69,1,0.52,ET,2023-10-03 23:09:44
545,Shambu,9.5667,37.1,10.61,83,44,1.61,ET,2023-10-03 23:09:44
546,Gereida,11.2811,25.1414,25.19,71,80,1.37,SD,2023-10-03 23:09:44
547,Beyneu,45.3167,55.2,16.39,49,98,4.01,KZ,2023-10-03 23:08:32
548,Mhamid,29.82,-5.72,26.57,23,27,3.54,MA,2023-10-03 23:09:45
549,Lichinga,-13.3128,35.2406,15.28,82,4,4.14,MZ,2023-10-03 23:09:45
550,Hamamatsu,34.7,137.7333,18.9,90,100,2.68,JP,2023-10-03 23:09:45
551,Durham,36.0335,-78.8664,22.41,80,67,1.71,US,2023-10-03 23:01:10
552,Fort St. John,56.2499,-120.8529,11.94,50,100,11.83,CA,2023-10-03 23:07:24
553,Troitsko-Pechorsk,62.7084,56.1964,3.72,83,90,1.79,RU,2023-10-03 23:09:45
554,Piti Village,13.4626,144.6933,28.84,86,40,3.6,GU,2023-10-03 23:09:45
555,Cuiabá,-15.5961,-56.0967,29.96,58,0,1.54,BR,2023-10-03 23:05:03
556,Am Timan,11.0297,20.2827,22.17,93,100,3.62,TD,2023-10-03 23:09:45
557,Saint-Philippe,-21.3585,55.7679,21.77,89,97,6.71,RE,2023-10-03 23:09:45
558,Sarangani,5.4033,125.4636,27.86,74,31,2.57,PH,2023-10-03 23:09:46
559,Al Khums,32.6486,14.2619,23.56,68,5,3.3,LY,2023-10-03 23:09:46
560,Paracuru,-3.41,-39.0306,27.28,78,68,6.07,BR,2023-10-03 23:09:46
561,Moroni,-11.7022,43.2551,24.84,82,28,3.61,KM,2023-10-03 23:09:46
562,Kaga-Bandoro,6.9896,19.1874,21.2,96,66,0.71,CF,2023-10-03 23:09:46
563,Pacocha,-17.5833,-71.3333,17.97,89,39,3.67,PE,2023-10-03 23:09:46
564,Balikpapan,-1.2675,116.8289,26.55,94,40,1.54,ID,2023-10-03 23:09:46
565,Buenaventura,3.8801,-77.0312,24.43,94,100,2.99,CO,2023-10-03 23:09:46
566,Mikhaylovka,43.0,71.5,8.71,51,8,1.78,KZ,2023-10-03 23:09:46
567,Saint-François,46.4154,3.9054,11.69,94,75,0.0,FR,2023-10-03 23:09:47
568,Nova Xavantina,-14.6667,-52.35,31.26,45,72,2.25,BR,2023-10-03 23:09:47
569,Garachiko,28.7781,-17.7646,22.06,83,0,5.14,ES,2023-10-03 23:09:47
570,Shingū,33.7333,135.9833,22.41,91,80,2.92,JP,2023-10-03 23:09:47
571,Keflavik,64.0049,-22.5624,6.24,75,20,2.06,IS,2023-10-03 23:09:47
572,Pontes e Lacerda,-15.2261,-59.3353,34.71,31,75,4.1,BR,2023-10-03 23:09:47
573,Labuan,5.2767,115.2417,26.74,83,100,2.15,MY,2023-10-03 23:09:47
574,Entebbe,0.0644,32.4469,23.21,54,88,1.45,UG,2023-10-03 23:09:47
575,Vershino-Darasunskiy,52.35,115.5167,-4.94,70,7,1.86,RU,2023-10-03 23:09:47
